ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
MD,2020-08-12,1747,1744,0,3,0
ML,2020-08-12,9,9,0,0,0
NC,2020-08-12,94,94,0,0,0
PV,2020-08-12,575,550,0,25,0
RI,2020-08-12,57,56,0,0,1
VC,2020-08-12,472,472,0,0,0
AN,2020-08-13,637,637,0,0,0
AR,2020-08-13,410,410,0,0,0
AS,2020-08-13,17,17,0,0,0
CB,2020-08-13,45,45,0,0,0
CE,2020-08-13,4,4,0,0,0
CL,2020-08-13,325,325,0,0,0
CM,2020-08-13,258,258,0,0,0
CN,2020-08-13,149,149,0,0,0
CT,2020-08-13,1007,1004,0,2,1
EX,2020-08-13,64,64,0,0,0
GA,2020-08-13,129,129,0,0,0
IB,2020-08-13,313,313,0,0,0
MC,2020-08-13,194,194,0,0,0
MD,2020-08-13,1695,1690,0,5,0
ML,2020-08-13,1,1,0,0,0
NC,2020-08-13,90,90,0,0,0
PV,2020-08-13,400,387,0,13,0
RI,2020-08-13,57,57,0,0,0
VC,2020-08-13,459,459,0,0,0
AN,2020-08-14,725,725,0,0,0
AR,2020-08-14,438,438,0,0,0
AS,2020-08-14,22,22,0,0,0
CB,2020-08-14,58,58,0,0,0
CE,2020-08-14,9,9,0,0,0
CL,2020-08-14,380,380,0,0,0
CM,2020-08-14,213,213,0,0,0
CN,2020-08-14,196,195,0,0,1
CT,2020-08-14,1121,1118,0,3,0
EX,2020-08-14,47,47,0,0,0
GA,2020-08-14,132,132,0,0,0
IB,2020-08-14,328,328,0,0,0
MC,2020-08-14,181,181,0,0,0
MD,2020-08-14,2234,2231,0,3,0
ML,2020-08-14,6,6,0,0,0
NC,2020-08-14,87,87,0,0,0
PV,2020-08-14,305,298,0,7,0
RI,2020-08-14,59,59,0,0,0
VC,2020-08-14,536,536,0,0,0
AN,2020-08-15,635,635,0,0,0
AR,2020-08-15,378,378,0,0,0
AS,2020-08-15,29,29,0,0,0
CB,2020-08-15,57,57,0,0,0
CE,2020-08-15,8,8,0,0,0
CL,2020-08-15,290,289,0,1,0
CM,2020-08-15,203,203,0,0,0
CN,2020-08-15,210,210,0,0,0
CT,2020-08-15,781,781,0,0,0
EX,2020-08-15,30,30,0,0,0
GA,2020-08-15,153,153,0,0,0
IB,2020-08-15,288,287,1,0,0
MC,2020-08-15,176,176,0,0,0
MD,2020-08-15,1186,1185,0,1,0
ML,2020-08-15,12,12,0,0,0
NC,2020-08-15,122,122,0,0,0
PV,2020-08-15,536,521,0,15,0
RI,2020-08-15,49,49,0,0,0
VC,2020-08-15,425,425,0,0,0
AN,2020-08-16,584,584,0,0,0
AR,2020-08-16,297,296,0,1,0
AS,2020-08-16,24,24,0,0,0
CB,2020-08-16,63,63,0,0,0
CE,2020-08-16,1,1,0,0,0
CL,2020-08-16,304,304,0,0,0
CM,2020-08-16,179,178,0,1,0
CN,2020-08-16,150,150,0,0,0
CT,2020-08-16,711,710,0,1,0
EX,2020-08-16,38,38,0,0,0
GA,2020-08-16,150,150,0,0,0
IB,2020-08-16,260,260,0,0,0
MC,2020-08-16,131,131,0,0,0
MD,2020-08-16,932,932,0,0,0
ML,2020-08-16,4,4,0,0,0
NC,2020-08-16,80,80,0,0,0
PV,2020-08-16,571,550,0,21,0
RI,2020-08-16,55,54,0,0,1
VC,2020-08-16,370,370,0,0,0
AN,2020-08-17,746,746,0,0,0
AR,2020-08-17,342,342,0,0,0
AS,2020-08-17,22,22,0,0,0
CB,2020-08-17,61,61,0,0,0
CE,2020-08-17,15,15,0,0,0
CL,2020-08-17,347,347,0,0,0
CM,2020-08-17,263,263,0,0,0
CN,2020-08-17,243,242,0,1,0
CT,2020-08-17,1144,1129,0,15,0
EX,2020-08-17,53,53,0,0,0
GA,2020-08-17,252,252,0,0,0
IB,2020-08-17,377,377,0,0,0
MC,2020-08-17,222,222,0,0,0
MD,2020-08-17,1529,1528,0,1,0
ML,2020-08-17,10,10,0,0,0
NC,2020-08-17,91,91,0,0,0
PV,2020-08-17,690,675,0,15,0
RI,2020-08-17,73,73,0,0,0
VC,2020-08-17,571,571,0,0,0
AN,2020-08-18,821,821,0,0,0
AR,2020-08-18,397,397,0,0,0
AS,2020-08-18,30,30,0,0,0
CB,2020-08-18,80,80,0,0,0
CE,2020-08-18,7,7,0,0,0
CL,2020-08-18,402,401,0,1,0
CM,2020-08-18,285,285,0,0,0
CN,2020-08-18,233,233,0,0,0
CT,2020-08-18,1201,1194,0,7,0
EX,2020-08-18,80,80,0,0,0
GA,2020-08-18,245,245,0,0,0
IB,2020-08-18,334,334,0,0,0
MC,2020-08-18,188,188,0,0,0
MD,2020-08-18,2689,2689,0,0,0
ML,2020-08-18,8,8,0,0,0
NC,2020-08-18,103,103,0,0,0
PV,2020-08-18,596,579,0,17,0
RI,2020-08-18,84,84,0,0,0
VC,2020-08-18,568,568,0,0,0
AN,2020-08-19,750,750,0,0,0
AR,2020-08-19,341,341,0,0,0
AS,2020-08-19,29,29,0,0,0
CB,2020-08-19,58,58,0,0,0
CE,2020-08-19,0,0,0,0,0
CL,2020-08-19,410,410,0,0,0
CM,2020-08-19,304,304,0,0,0
CN,2020-08-19,194,194,0,0,0
CT,2020-08-19,1092,1084,0,8,0
EX,2020-08-19,98,98,0,0,0
GA,2020-08-19,235,235,0,0,0
IB,2020-08-19,305,305,0,0,0
MC,2020-08-19,203,203,0,0,0
MD,2020-08-19,2944,2944,0,0,0
ML,2020-08-19,7,7,0,0,0
NC,2020-08-19,114,114,0,0,0
PV,2020-08-19,665,649,0,16,0
RI,2020-08-19,87,87,0,0,0
VC,2020-08-19,585,585,0,0,0
AN,2020-08-20,850,850,0,0,0
AR,2020-08-20,339,339,0,0,0
AS,2020-08-20,32,32,0,0,0
CB,2020-08-20,68,68,0,0,0
CE,2020-08-20,4,4,0,0,0
CL,2020-08-20,513,509,0,4,0
CM,2020-08-20,338,338,0,0,0
CN,2020-08-20,232,232,0,0,0
CT,2020-08-20,1252,1248,0,4,0
EX,2020-08-20,82,82,0,0,0
GA,2020-08-20,224,224,0,0,0
IB,2020-08-20,304,304,0,0,0
MC,2020-08-20,234,234,0,0,0
MD,2020-08-20,2682,2682,0,0,0
ML,2020-08-20,9,9,0,0,0
NC,2020-08-20,102,102,0,0,0
PV,2020-08-20,462,457,0,5,0
RI,2020-08-20,78,78,0,0,0
VC,2020-08-20,600,600,0,0,0
AN,2020-08-21,915,915,0,0,0
AR,2020-08-21,279,279,0,0,0
AS,2020-08-21,33,33,0,0,0
CB,2020-08-21,81,81,0,0,0
CE,2020-08-21,7,7,0,0,0
CL,2020-08-21,403,402,0,1,0
CM,2020-08-21,385,385,0,0,0
CN,2020-08-21,247,247,0,0,0
CT,2020-08-21,1235,1228,0,7,0
EX,2020-08-21,90,90,0,0,0
GA,2020-08-21,195,195,0,0,0
IB,2020-08-21,278,278,0,0,0
MC,2020-08-21,281,281,0,0,0
MD,2020-08-21,3907,3907,0,0,0
ML,2020-08-21,15,15,0,0,0
NC,2020-08-21,147,147,0,0,0
PV,2020-08-21,407,398,0,9,0
RI,2020-08-21,68,68,0,0,0
VC,2020-08-21,664,664,0,0,0
AN,2020-08-22,818,818,0,0,0
AR,2020-08-22,291,291,0,0,0
AS,2020-08-22,36,36,0,0,0
CB,2020-08-22,85,85,0,0,0
CE,2020-08-22,12,12,0,0,0
CL,2020-08-22,280,280,0,0,0
CM,2020-08-22,323,323,0,0,0
CN,2020-08-22,268,268,0,0,0
CT,2020-08-22,762,760,0,2,0
EX,2020-08-22,90,90,0,0,0
GA,2020-08-22,288,288,0,0,0
IB,2020-08-22,218,218,0,0,0
MC,2020-08-22,275,275,0,0,0
MD,2020-08-22,1512,1510,0,2,0
ML,2020-08-22,7,7,0,0,0
NC,2020-08-22,109,109,0,0,0
PV,2020-08-22,553,529,0,24,0
RI,2020-08-22,88,88,0,0,0
VC,2020-08-22,596,596,0,0,0
AN,2020-08-23,771,771,0,0,0
AR,2020-08-23,196,196,0,0,0
AS,2020-08-23,43,43,0,0,0
CB,2020-08-23,64,64,0,0,0
CE,2020-08-23,6,6,0,0,0
CL,2020-08-23,293,292,0,1,0
CM,2020-08-23,306,306,0,0,0
CN,2020-08-23,213,213,0,0,0
CT,2020-08-23,696,696,0,0,0
EX,2020-08-23,69,69,0,0,0
GA,2020-08-23,249,249,0,0,0
IB,2020-08-23,195,195,0,0,0
MC,2020-08-23,240,240,0,0,0
MD,2020-08-23,1091,1090,0,1,0
ML,2020-08-23,16,16,0,0,0
NC,2020-08-23,122,122,0,0,0
PV,2020-08-23,716,694,0,22,0
RI,2020-08-23,94,94,0,0,0
VC,2020-08-23,462,462,0,0,0
AN,2020-08-24,875,875,0,0,0
AR,2020-08-24,262,262,0,0,0
AS,2020-08-24,51,51,0,0,0
CB,2020-08-24,75,75,0,0,0
CE,2020-08-24,10,9,0,1,0
CL,2020-08-24,471,467,0,4,0
CM,2020-08-24,400,400,0,0,0
CN,2020-08-24,290,290,0,0,0
CT,2020-08-24,1300,1295,0,5,0
EX,2020-08-24,80,80,0,0,0
GA,2020-08-24,265,265,0,0,0
IB,2020-08-24,252,252,0,0,0
MC,2020-08-24,266,266,0,0,0
MD,2020-08-24,1812,1810,0,2,0
ML,2020-08-24,17,17,0,0,0
NC,2020-08-24,134,134,0,0,0
PV,2020-08-24,762,738,0,24,0
RI,2020-08-24,71,71,0,0,0
VC,2020-08-24,693,693,0,0,0
AN,2020-08-25,919,918,0,1,0
AR,2020-08-25,292,292,0,0,0
AS,2020-08-25,39,39,0,0,0
CB,2020-08-25,85,85,0,0,0
CE,2020-08-25,11,11,0,0,0
CL,2020-08-25,513,513,0,0,0
CM,2020-08-25,397,396,0,1,0
CN,2020-08-25,297,297,0,0,0
CT,2020-08-25,1164,1159,0,5,0
EX,2020-08-25,109,109,0,0,0
GA,2020-08-25,315,315,0,0,0
IB,2020-08-25,267,267,0,0,0
MC,2020-08-25,306,306,0,0,0
MD,2020-08-25,3743,3741,0,2,0
ML,2020-08-25,15,15,0,0,0
NC,2020-08-25,152,152,0,0,0
PV,2020-08-25,838,820,0,18,0
RI,2020-08-25,90,90,0,0,0
VC,2020-08-25,595,595,0,0,0
AN,2020-08-26,1028,1028,0,0,0
AR,2020-08-26,258,258,0,0,0
AS,2020-08-26,36,36,0,0,0
CB,2020-08-26,85,85,0,0,0
CE,2020-08-26,8,8,0,0,0
CL,2020-08-26,434,433,0,1,0
CM,2020-08-26,451,451,0,0,0
CN,2020-08-26,298,298,0,0,0
CT,2020-08-26,1268,1260,0,8,0
EX,2020-08-26,97,97,0,0,0
GA,2020-08-26,260,260,0,0,0
IB,2020-08-26,284,284,0,0,0
MC,2020-08-26,317,317,0,0,0
MD,2020-08-26,3113,3108,0,5,0
ML,2020-08-26,10,10,0,0,0
NC,2020-08-26,280,280,0,0,0
PV,2020-08-26,708,690,0,18,0
RI,2020-08-26,128,128,0,0,0
VC,2020-08-26,681,681,0,0,0
AN,2020-08-27,1049,1049,0,0,0
AR,2020-08-27,223,223,0,0,0
AS,2020-08-27,37,37,0,0,0
CB,2020-08-27,71,71,0,0,0
CE,2020-08-27,6,6,0,0,0
CL,2020-08-27,580,578,0,2,0
CM,2020-08-27,500,500,0,0,0
CN,2020-08-27,306,306,0,0,0
CT,2020-08-27,1235,1229,0,6,0
EX,2020-08-27,86,86,0,0,0
GA,2020-08-27,273,273,0,0,0
IB,2020-08-27,236,236,0,0,0
MC,2020-08-27,391,391,0,0,0
MD,2020-08-27,3229,3226,0,3,0
ML,2020-08-27,6,6,0,0,0
NC,2020-08-27,149,149,0,0,0
PV,2020-08-27,490,481,0,9,0
RI,2020-08-27,78,78,0,0,0
VC,2020-08-27,569,569,0,0,0
AN,2020-08-28,1060,1060,0,0,0
AR,2020-08-28,292,292,0,0,0
AS,2020-08-28,45,45,0,0,0
CB,2020-08-28,144,144,0,0,0
CE,2020-08-28,4,4,0,0,0
CL,2020-08-28,529,528,0,1,0
CM,2020-08-28,491,491,0,0,0
CN,2020-08-28,281,281,0,0,0
CT,2020-08-28,1222,1216,0,6,0
EX,2020-08-28,140,140,0,0,0
GA,2020-08-28,230,230,0,0,0
IB,2020-08-28,260,260,0,0,0
MC,2020-08-28,349,349,0,0,0
MD,2020-08-28,4442,4438,0,4,0
ML,2020-08-28,16,16,0,0,0
NC,2020-08-28,157,157,0,0,0
PV,2020-08-28,500,479,0,21,0
RI,2020-08-28,86,85,0,0,1
VC,2020-08-28,677,677,0,0,0
AN,2020-08-29,904,904,0,0,0
AR,2020-08-29,262,262,0,0,0
AS,2020-08-29,31,31,0,0,0
CB,2020-08-29,80,80,0,0,0
CE,2020-08-29,7,7,0,0,0
CL,2020-08-29,516,516,0,0,0
CM,2020-08-29,390,390,0,0,0
CN,2020-08-29,281,281,0,0,0
CT,2020-08-29,668,668,0,0,0
EX,2020-08-29,101,99,0,0,2
GA,2020-08-29,246,246,0,0,0
IB,2020-08-29,229,229,0,0,0
MC,2020-08-29,336,335,1,0,0
MD,2020-08-29,1738,1734,0,4,0
ML,2020-08-29,20,20,0,0,0
NC,2020-08-29,157,157,0,0,0
PV,2020-08-29,537,516,0,21,0
RI,2020-08-29,84,83,0,0,1
VC,2020-08-29,641,641,0,0,0
AN,2020-08-30,811,811,0,0,0
AR,2020-08-30,194,194,0,0,0
AS,2020-08-30,47,47,0,0,0
CB,2020-08-30,121,121,0,0,0
CE,2020-08-30,10,10,0,0,0
CL,2020-08-30,333,333,0,0,0
CM,2020-08-30,348,348,0,0,0
CN,2020-08-30,276,276,0,0,0
CT,2020-08-30,614,613,0,1,0
EX,2020-08-30,122,122,0,0,0
GA,2020-08-30,253,253,0,0,0
IB,2020-08-30,169,169,0,0,0
MC,2020-08-30,308,308,0,0,0
MD,2020-08-30,1576,1572,0,4,0
ML,2020-08-30,11,11,0,0,0
NC,2020-08-30,103,103,0,0,0
PV,2020-08-30,582,560,0,22,0
RI,2020-08-30,86,86,0,0,0
VC,2020-08-30,388,388,0,0,0
AN,2020-08-31,998,998,0,0,0
AR,2020-08-31,323,323,0,0,0
AS,2020-08-31,37,37,0,0,0
CB,2020-08-31,147,147,0,0,0
CE,2020-08-31,14,14,0,0,0
CL,2020-08-31,343,342,0,1,0
CM,2020-08-31,481,481,0,0,0
CN,2020-08-31,295,295,0,0,0
CT,2020-08-31,1136,1133,0,3,0
EX,2020-08-31,102,101,0,1,0
GA,2020-08-31,243,243,0,0,0
IB,2020-08-31,240,240,0,0,0
MC,2020-08-31,344,344,0,0,0
MD,2020-08-31,2148,2143,0,5,0
ML,2020-08-31,15,15,0,0,0
NC,2020-08-31,208,208,0,0,0
PV,2020-08-31,695,670,0,25,0
RI,2020-08-31,60,60,0,0,0
VC,2020-08-31,502,502,0,0,0
AN,2020-09-01,1173,1173,0,0,0
AR,2020-09-01,292,292,0,0,0
AS,2020-09-01,64,64,0,0,0
CB,2020-09-01,156,156,0,0,0
CE,2020-09-01,9,9,0,0,0
CL,2020-09-01,517,517,0,0,0
CM,2020-09-01,588,588,0,0,0
CN,2020-09-01,276,276,0,0,0
CT,2020-09-01,1265,1255,0,10,0
EX,2020-09-01,121,121,0,0,0
GA,2020-09-01,252,252,0,0,0
IB,2020-09-01,232,232,0,0,0
MC,2020-09-01,427,427,0,0,0
MD,2020-09-01,4283,4270,0,13,0
ML,2020-09-01,35,35,0,0,0
NC,2020-09-01,215,215,0,0,0
PV,2020-09-01,770,738,0,32,0
RI,2020-09-01,94,94,0,0,0
VC,2020-09-01,569,569,0,0,0
AN,2020-09-02,1056,1056,0,0,0
AR,2020-09-02,270,270,0,0,0
AS,2020-09-02,56,56,0,0,0
CB,2020-09-02,106,106,0,0,0
CE,2020-09-02,8,8,0,0,0
CL,2020-09-02,512,511,0,1,0
CM,2020-09-02,658,658,0,0,0
CN,2020-09-02,257,256,0,1,0
CT,2020-09-02,1106,1100,0,6,0
EX,2020-09-02,146,146,0,0,0
GA,2020-09-02,260,260,0,0,0
IB,2020-09-02,184,183,1,0,0
MC,2020-09-02,431,431,0,0,0
MD,2020-09-02,3907,3893,0,14,0
ML,2020-09-02,28,28,0,0,0
NC,2020-09-02,176,176,0,0,0
PV,2020-09-02,625,607,0,18,0
RI,2020-09-02,90,88,0,0,2
VC,2020-09-02,617,617,0,0,0
AN,2020-09-03,1045,1045,0,0,0
AR,2020-09-03,329,329,0,0,0
AS,2020-09-03,88,88,0,0,0
CB,2020-09-03,71,71,0,0,0
CE,2020-09-03,5,5,0,0,0
CL,2020-09-03,611,610,0,1,0
CM,2020-09-03,636,636,0,0,0
CN,2020-09-03,260,260,0,0,0
CT,2020-09-03,1145,1138,0,7,0
EX,2020-09-03,175,174,0,0,1
GA,2020-09-03,209,209,0,0,0
IB,2020-09-03,188,187,1,0,0
MC,2020-09-03,377,377,0,0,0
MD,2020-09-03,3851,3841,0,10,0
ML,2020-09-03,20,20,0,0,0
NC,2020-09-03,204,204,0,0,0
PV,2020-09-03,517,503,0,14,0
RI,2020-09-03,112,112,0,0,0
VC,2020-09-03,531,531,0,0,0
AN,2020-09-04,1340,1340,0,0,0
AR,2020-09-04,315,315,0,0,0
AS,2020-09-04,36,36,0,0,0
CB,2020-09-04,79,79,0,0,0
CE,2020-09-04,9,9,0,0,0
CL,2020-09-04,592,585,1,6,0
CM,2020-09-04,639,639,0,0,0
CN,2020-09-04,271,271,0,0,0
CT,2020-09-04,1275,1268,0,7,0
EX,2020-09-04,145,145,0,0,0
GA,2020-09-04,262,262,0,0,0
IB,2020-09-04,146,146,0,0,0
MC,2020-09-04,373,373,0,0,0
MD,2020-09-04,4632,4625,0,7,0
ML,2020-09-04,22,22,0,0,0
NC,2020-09-04,214,214,0,0,0
PV,2020-09-04,429,416,0,13,0
RI,2020-09-04,96,96,0,0,0
VC,2020-09-04,625,625,0,0,0
AN,2020-09-05,1053,1053,0,0,0
AR,2020-09-05,331,331,0,0,0
AS,2020-09-05,53,53,0,0,0
CB,2020-09-05,102,102,0,0,0
CE,2020-09-05,6,6,0,0,0
CL,2020-09-05,550,549,0,1,0
CM,2020-09-05,570,570,0,0,0
CN,2020-09-05,240,240,0,0,0
CT,2020-09-05,757,755,0,2,0
EX,2020-09-05,143,143,0,0,0
GA,2020-09-05,259,259,0,0,0
IB,2020-09-05,146,146,0,0,0
MC,2020-09-05,389,389,0,0,0
MD,2020-09-05,2632,2621,0,11,0
ML,2020-09-05,13,13,0,0,0
NC,2020-09-05,246,246,0,0,0
PV,2020-09-05,629,608,0,21,0
RI,2020-09-05,84,83,0,0,1
VC,2020-09-05,540,540,0,0,0
AN,2020-09-06,884,884,0,0,0
AR,2020-09-06,254,254,0,0,0
AS,2020-09-06,30,30,0,0,0
CB,2020-09-06,159,159,0,0,0
CE,2020-09-06,11,11,0,0,0
CL,2020-09-06,551,551,0,0,0
CM,2020-09-06,424,424,0,0,0
CN,2020-09-06,182,182,0,0,0
CT,2020-09-06,573,571,0,2,0
EX,2020-09-06,123,123,0,0,0
GA,2020-09-06,253,253,0,0,0
IB,2020-09-06,112,111,1,0,0
MC,2020-09-06,291,291,0,0,0
MD,2020-09-06,2287,2278,0,9,0
ML,2020-09-06,18,18,0,0,0
NC,2020-09-06,192,192,0,0,0
PV,2020-09-06,629,607,0,22,0
RI,2020-09-06,49,49,0,0,0
VC,2020-09-06,393,393,0,0,0
AN,2020-09-07,879,878,0,1,0
AR,2020-09-07,333,333,0,0,0
AS,2020-09-07,50,50,0,0,0
CB,2020-09-07,148,148,0,0,0
CE,2020-09-07,6,6,0,0,0
CL,2020-09-07,521,518,0,3,0
CM,2020-09-07,571,570,0,1,0
CN,2020-09-07,200,200,0,0,0
CT,2020-09-07,1008,1004,0,4,0
EX,2020-09-07,135,135,0,0,0
GA,2020-09-07,243,243,0,0,0
IB,2020-09-07,183,183,0,0,0
MC,2020-09-07,381,381,0,0,0
MD,2020-09-07,3038,3026,0,12,0
ML,2020-09-07,16,16,0,0,0
NC,2020-09-07,322,322,0,0,0
PV,2020-09-07,624,608,0,16,0
RI,2020-09-07,101,101,0,0,0
VC,2020-09-07,558,558,0,0,0
AN,2020-09-08,1091,1091,0,0,0
AR,2020-09-08,374,374,0,0,0
AS,2020-09-08,49,49,0,0,0
CB,2020-09-08,106,106,0,0,0
CE,2020-09-08,15,15,0,0,0
CL,2020-09-08,657,656,0,1,0
CM,2020-09-08,628,628,0,0,0
CN,2020-09-08,203,201,0,2,0
CT,2020-09-08,1070,1065,0,5,0
EX,2020-09-08,131,131,0,0,0
GA,2020-09-08,226,226,0,0,0
IB,2020-09-08,153,152,1,0,0
MC,2020-09-08,422,422,0,0,0
MD,2020-09-08,4514,4496,0,18,0
ML,2020-09-08,26,26,0,0,0
NC,2020-09-08,272,272,0,0,0
PV,2020-09-08,694,674,0,20,0
RI,2020-09-08,88,88,0,0,0
VC,2020-09-08,584,584,0,0,0
AN,2020-09-09,1277,1277,0,0,0
AR,2020-09-09,367,367,0,0,0
AS,2020-09-09,68,68,0,0,0
CB,2020-09-09,124,124,0,0,0
CE,2020-09-09,4,4,0,0,0
CL,2020-09-09,638,638,0,0,0
CM,2020-09-09,705,705,0,0,0
CN,2020-09-09,229,229,0,0,0
CT,2020-09-09,1056,1049,0,7,0
EX,2020-09-09,217,216,0,0,1
GA,2020-09-09,201,201,0,0,0
IB,2020-09-09,149,146,3,0,0
MC,2020-09-09,392,392,0,0,0
MD,2020-09-09,4855,4836,0,19,0
ML,2020-09-09,42,42,0,0,0
NC,2020-09-09,307,307,0,0,0
PV,2020-09-09,528,516,0,12,0
RI,2020-09-09,102,102,0,0,0
VC,2020-09-09,567,567,0,0,0
AN,2020-09-10,1189,1189,0,0,0
AR,2020-09-10,343,341,0,2,0
AS,2020-09-10,52,52,0,0,0
CB,2020-09-10,113,113,0,0,0
CE,2020-09-10,9,9,0,0,0
CL,2020-09-10,858,856,0,2,0
CM,2020-09-10,834,833,0,1,0
CN,2020-09-10,233,233,0,0,0
CT,2020-09-10,1242,1239,0,3,0
EX,2020-09-10,225,225,0,0,0
GA,2020-09-10,273,273,0,0,0
IB,2020-09-10,164,164,0,0,0
MC,2020-09-10,424,424,0,0,0
MD,2020-09-10,4319,4312,0,7,0
ML,2020-09-10,38,38,0,0,0
NC,2020-09-10,313,313,0,0,0
PV,2020-09-10,339,322,0,17,0
RI,2020-09-10,85,84,0,0,1
VC,2020-09-10,588,588,0,0,0
AN,2020-09-11,1413,1413,0,0,0
AR,2020-09-11,447,447,0,0,0
AS,2020-09-11,72,72,0,0,0
CB,2020-09-11,76,76,0,0,0
CE,2020-09-11,19,19,0,0,0
CL,2020-09-11,889,889,0,0,0
CM,2020-09-11,714,714,0,0,0
CN,2020-09-11,194,194,0,0,0
CT,2020-09-11,734,733,0,1,0
EX,2020-09-11,213,212,0,0,1
GA,2020-09-11,197,197,0,0,0
IB,2020-09-11,157,157,0,0,0
MC,2020-09-11,449,449,0,0,0
MD,2020-09-11,5245,5235,0,10,0
ML,2020-09-11,26,26,0,0,0
NC,2020-09-11,313,313,0,0,0
PV,2020-09-11,310,293,0,17,0
RI,2020-09-11,101,101,0,0,0
VC,2020-09-11,576,576,0,0,0
AN,2020-09-12,1026,1026,0,0,0
AR,2020-09-12,380,380,0,0,0
AS,2020-09-12,64,64,0,0,0
CB,2020-09-12,89,89,0,0,0
CE,2020-09-12,7,7,0,0,0
CL,2020-09-12,649,649,0,0,0
CM,2020-09-12,688,688,0,0,0
CN,2020-09-12,221,221,0,0,0
CT,2020-09-12,823,823,0,0,0
EX,2020-09-12,192,192,0,0,0
GA,2020-09-12,202,202,0,0,0
IB,2020-09-12,110,110,0,0,0
MC,2020-09-12,451,450,0,0,1
MD,2020-09-12,3084,3073,0,11,0
ML,2020-09-12,28,28,0,0,0
NC,2020-09-12,281,281,0,0,0
PV,2020-09-12,444,425,0,19,0
RI,2020-09-12,139,139,0,0,0
VC,2020-09-12,446,446,0,0,0
AN,2020-09-13,857,856,0,1,0
AR,2020-09-13,363,363,0,0,0
AS,2020-09-13,74,74,0,0,0
CB,2020-09-13,133,133,0,0,0
CE,2020-09-13,5,5,0,0,0
CL,2020-09-13,596,596,0,0,0
CM,2020-09-13,539,539,0,0,0
CN,2020-09-13,160,160,0,0,0
CT,2020-09-13,612,607,0,5,0
EX,2020-09-13,177,177,0,0,0
GA,2020-09-13,221,221,0,0,0
IB,2020-09-13,122,122,0,0,0
MC,2020-09-13,372,372,0,0,0
MD,2020-09-13,2379,2371,0,8,0
ML,2020-09-13,17,17,0,0,0
NC,2020-09-13,321,321,0,0,0
PV,2020-09-13,548,522,0,26,0
RI,2020-09-13,109,109,0,0,0
VC,2020-09-13,396,396,0,0,0
AN,2020-09-14,1046,1046,0,0,0
AR,2020-09-14,359,359,0,0,0
AS,2020-09-14,90,90,0,0,0
CB,2020-09-14,53,53,0,0,0
CE,2020-09-14,12,12,0,0,0
CL,2020-09-14,654,652,0,1,1
CM,2020-09-14,715,715,0,0,0
CN,2020-09-14,167,166,0,1,0
CT,2020-09-14,1137,1136,0,1,0
EX,2020-09-14,248,247,0,0,1
GA,2020-09-14,231,231,0,0,0
IB,2020-09-14,179,178,1,0,0
MC,2020-09-14,554,554,0,0,0
MD,2020-09-14,3499,3480,0,19,0
ML,2020-09-14,21,21,0,0,0
NC,2020-09-14,354,354,0,0,0
PV,2020-09-14,562,533,0,29,0
RI,2020-09-14,110,110,0,0,0
VC,2020-09-14,539,539,0,0,0
AN,2020-09-15,1058,1057,0,1,0
AR,2020-09-15,363,362,0,1,0
AS,2020-09-15,90,90,0,0,0
CB,2020-09-15,111,111,0,0,0
CE,2020-09-15,10,10,0,0,0
CL,2020-09-15,832,830,0,2,0
CM,2020-09-15,774,773,0,1,0
CN,2020-09-15,185,184,0,1,0
CT,2020-09-15,1291,1281,0,9,1
EX,2020-09-15,218,218,0,0,0
GA,2020-09-15,226,226,0,0,0
IB,2020-09-15,212,212,0,0,0
MC,2020-09-15,513,513,0,0,0
MD,2020-09-15,4770,4761,0,9,0
ML,2020-09-15,11,11,0,0,0
NC,2020-09-15,319,319,0,0,0
PV,2020-09-15,613,591,0,22,0
RI,2020-09-15,147,146,0,0,1
VC,2020-09-15,473,473,0,0,0
AN,2020-09-16,1398,1395,0,3,0
AR,2020-09-16,355,355,0,0,0
AS,2020-09-16,75,75,0,0,0
CB,2020-09-16,72,72,0,0,0
CE,2020-09-16,7,7,0,0,0
CL,2020-09-16,777,774,0,3,0
CM,2020-09-16,808,808,0,0,0
CN,2020-09-16,152,152,0,0,0
CT,2020-09-16,1331,1327,0,4,0
EX,2020-09-16,293,293,0,0,0
GA,2020-09-16,249,249,0,0,0
IB,2020-09-16,199,199,0,0,0
MC,2020-09-16,466,465,0,1,0
MD,2020-09-16,4473,4463,0,10,0
ML,2020-09-16,9,9,0,0,0
NC,2020-09-16,326,326,0,0,0
PV,2020-09-16,474,459,0,15,0
RI,2020-09-16,139,138,0,0,1
VC,2020-09-16,527,527,0,0,0
AN,2020-09-17,1268,1265,0,3,0
AR,2020-09-17,409,409,0,0,0
AS,2020-09-17,97,97,0,0,0
CB,2020-09-17,64,64,0,0,0
CE,2020-09-17,10,10,0,0,0
CL,2020-09-17,797,795,0,2,0
CM,2020-09-17,787,786,0,1,0
CN,2020-09-17,167,167,0,0,0
CT,2020-09-17,1145,1141,0,4,0
EX,2020-09-17,291,291,0,0,0
GA,2020-09-17,236,236,0,0,0
IB,2020-09-17,173,173,0,0,0
MC,2020-09-17,451,451,0,0,0
MD,2020-09-17,4475,4468,0,7,0
ML,2020-09-17,12,12,0,0,0
NC,2020-09-17,298,298,0,0,0
PV,2020-09-17,414,391,0,23,0
